RK	PLAYER	TEAM	CONF	MIN%	OR	DR	AST	BLK	STL	FTR	2P	3P
1080	Sr	6-0	Jonas James	Jackson St.	SWAC	75.1	1.8	8.7	23.9	0.2	2.2	38.9	53-131	.405	11-31	.355
1081	Fr	6-9	Jonathan Aybar	North Florida	ASun	54.4	9.8	16.1	6.7	4.9	1.7	54.0	45-83	.542	8-30	.267
1082	Sr	6-10	Jonathan Baehre	Clemson	ACC	41.9	7.3	17.3	10.0	4.5	1.4	29.3	28-63	.444	8-29	.276
1083	Fr	6-5	Jonathan Davis	Wisconsin	B10	60.2	5.2	14.9	9.3	2.6	2.7	22.6	72-159	.453	14-36	.389
1084	Sr	6-6	Jonathan Jackson Jr.	Tarleton St.	WAC	52.2	0.8	8.0	18.1	4.0	1.9	42.4	29-81	.358	5-18	.278
1085	So	6-8	Jonathan Tchamwa Tchatchoua	Baylor	B12	47.6	11.7	18.2	3.6	3.7	1.5	33.3	76-132	.576	0-0	.000
1086	Sr	6-8	Jordan Bell	Pacific	WCC	64.5	6.3	27.9	6.6	4.2	2.5	13.2	43-79	.544	19-57	.333
1087	Sr	6-1	Jordan Bohannon	Iowa	B10	72.6	0.5	10.3	23.9	0.0	1.1	21.0	20-52	.385	80-205	.390
1088	So	6-11	Jordan Brown	Arizona	P12	48.5	9.4	21.2	6.5	5.1	1.4	58.4	93-165	.564	0-1	.000
1089	Sr	6-0	Jordan Burns	Colgate	Pat	72.7	2.7	12.4	31.3	0.6	3.1	31.5	58-148	.392	30-71	.423
1090	Jr	6-3	Jordan Davis	Middle Tennessee	CUSA	83.5	1.9	10.6	14.9	0.4	2.2	20.4	59-134	.440	26-101	.257
1091	Jr	6-5	Jordan Gilliam	Texas Southern	SWAC	65.6	2.0	10.8	17.5	1.8	1.8	31.5	34-85	.400	16-64	.250
1092	Sr	6-2	Jordan Goldwire	Duke	ACC	70.6	3.5	9.0	22.0	0.3	4.5	13.6	34-83	.410	19-57	.333
1093	Sr	6-3	Jordan Goodwin	Saint Louis	A10	82.9	9.1	27.0	21.8	0.7	3.6	31.7	92-195	.472	22-70	.314
1094	Fr	6-7	Jordan Hall	Saint Joseph's	A10	77.2	2.7	17.8	35.2	0.2	2.2	27.2	37-90	.411	33-94	.351
1095	Jr	6-5	Jordan Henderson	Canisius	MAAC	71.3	3.2	13.2	12.2	0.8	0.8	21.7	19-55	.345	21-51	.412
1096	Fr	6-2	Jordan Ivy-Curry	UTSA	CUSA	51.1	6.5	7.1	10.6	0.7	1.6	26.8	32-80	.400	24-58	.414
1097	Sr	6-8	Jordan Jones	Marist	MAAC	53.5	10.6	18.1	9.6	11.1	1.6	51.5	78-132	.591	0-0	.000
1098	So	6-0	Jordan King	Siena	MAAC	84.6	0.2	5.3	11.6	0.2	1.5	37.4	33-65	.508	31-90	.344
1099	So	6-5	Jordan McKoy	Merrimack	NEC	42.1	0.8	10.5	7.2	0.0	2.1	37.0	9-16	.563	8-30	.267
1100	Jr	6-6	Jordan Miller	George Mason	A10	73.4	7.7	13.2	13.3	1.2	1.7	27.2	90-176	.511	24-70	.343
1101	So	6-8	Jordan Minor	Merrimack	NEC	73.0	12.4	19.7	13.7	5.1	1.7	48.6	82-166	.494	1-7	.143
1102	So	6-6	Jordan O'Neal	Alabama St.	SWAC	45.3	8.0	12.8	6.0	7.2	1.2	86.0	24-55	.436	0-2	.000
1103	Sr	6-1	Jordan Perkins	North Carolina Centr	MEAC	59.6	3.3	14.9	32.8	0.0	2.8	72.9	22-44	.500	1-4	.250
1104	Jr	6-7	Jordan Phillips	UT Arlington	SB	45.7	3.1	11.6	11.1	1.2	1.5	49.2	22-74	.297	20-52	.385
1105	Jr	6-6	Jordan Polynice	Chicago St.	WAC	41.7	2.9	6.6	7.1	1.4	1.1	9.5	16-31	.516	3-11	.273
1106	So	6-1	Jordan Rawls	Western Kentucky	CUSA	55.0	2.3	8.2	18.0	0.0	1.3	17.8	46-113	.407	35-101	.347
1107	Sr	6-6	Jordan Schakel	San Diego St.	MWC	73.4	3.6	14.4	6.8	0.7	2.0	22.5	46-93	.495	80-174	.460
1108	Fr	5-11	Jordan Sears	Gardner Webb	BSth	54.3	1.8	10.5	19.7	0.9	2.1	25.4	47-92	.511	37-93	.398
1109	Sr	6-4	Jordan Shepherd	Charlotte	CUSA	83.2	0.8	12.1	19.7	1.3	2.2	49.5	82-162	.506	13-48	.271
1110	Sr	6-6	Jordan Skipper-Brown	Eastern Illinois	OVC	45.3	8.0	17.7	8.9	5.3	1.6	40.1	81-125	.648	4-12	.333
1111	Sr	6-7	Jordan Usher	Georgia Tech	ACC	71.8	2.3	15.5	17.6	2.8	3.3	22.3	97-158	.614	24-84	.286
1112	Sr	6-1	Jordan Whitfield	Campbell	BSth	89.1	1.4	9.1	16.0	0.1	1.8	25.9	86-165	.521	44-105	.419
1113	Fr	6-9	Jordan Wood	Howard	MEAC	53.8	2.5	8.3	11.6	2.6	1.9	7.1	3-8	.375	7-20	.350
1114	So	6-5	Jordan Wright	Vanderbilt	SEC	56.3	6.5	15.4	18.1	1.6	2.7	30.4	61-121	.504	16-37	.432
1115	Sr	6-11	Jordy Tshimanga	Dayton	A10	51.4	12.0	29.1	5.3	3.1	1.3	59.0	60-95	.632	0-5	.000
1116	So	6-3	Jordyn Adams	Austin Peay	OVC	55.0	1.9	10.0	14.4	0.6	2.2	17.2	37-106	.349	27-86	.314
1117	Sr	6-0	Jose Alvarado	Georgia Tech	ACC	90.6	2.5	9.4	21.0	0.1	4.5	28.7	95-161	.590	46-118	.390
1118	So	6-1	Jose Placer	North Florida	ASun	80.6	1.1	8.6	23.3	0.4	1.5	18.0	72-123	.585	40-110	.364
1119	So	6-1	Joseph Girard III	Syracuse	ACC	69.0	0.9	10.2	23.8	0.3	2.9	19.4	42-108	.389	50-150	.333
1120	So	6-0	Joseph Yesufu	Drake	MVC	60.4	1.0	8.0	14.1	0.3	2.6	27.0	87-186	.468	46-118	.390
1121	Jr	6-7	Josh Aldrich	USC Upstate	BSth	49.2	6.5	16.0	3.0	1.6	1.3	28.3	13-27	.481	7-26	.269
1122	Jr	6-8	Josh Alexander	American	Pat	68.1	6.4	13.3	18.8	5.0	2.1	36.2	41-68	.603	0-1	.000
1123	Sr	6-6	Josh Anderson	Western Kentucky	CUSA	65.0	3.0	12.9	7.8	1.9	3.7	45.8	62-122	.508	19-57	.333
1124	Fr	6-9	Josh Bannan	Montana	BSky	60.5	5.4	22.6	8.9	1.2	1.5	22.8	59-133	.444	7-29	.241
1125	Jr	6-2	Josh Caldwell	Army	Pat	74.6	6.0	11.0	9.1	0.6	3.3	36.4	91-169	.538	12-37	.324
1126	Fr	6-5	Josh Christopher	Arizona St.	P12	44.2	2.4	16.2	9.8	1.9	2.7	31.3	58-117	.496	18-59	.305
1127	Jr	6-8	Josh Endicott	North Florida	ASun	42.7	9.7	17.7	7.8	1.0	0.7	26.5	43-81	.531	9-17	.529
1128	Sr	6-7	Josh Hall	Cal St. Fullerton	BW	71.4	6.3	25.6	15.9	0.9	3.1	28.2	51-108	.472	3-16	.188
1129	Sr	6-2	Josh Jefferson	Green Bay	Horz	55.1	2.9	12.0	21.6	1.1	2.1	28.9	54-122	.443	48-141	.340
1130	So	6-8	Josh Kunen	San Francisco	WCC	69.3	5.7	16.4	9.9	2.1	1.2	16.0	20-50	.400	24-69	.348
1131	Sr	6-8	Josh Linder	Tennessee St.	OVC	46.5	6.9	14.3	4.0	3.0	1.2	53.8	49-88	.557	1-3	.333
1132	Jr	6-7	Josh Mballa	Buffalo	MAC	66.8	14.6	22.6	11.1	1.4	2.8	54.5	114-226	.504	5-20	.250
1133	Sr	5-10	Josh Navarro	Fordham	A10	69.6	1.2	6.9	25.2	0.4	1.9	12.4	15-58	.259	13-47	.277
1134	Sr	6-3	Josh Nicholas	Louisiana Monroe	SB	53.1	3.1	10.0	13.8	1.4	1.8	18.1	60-116	.517	31-72	.431
1135	So	6-9	Josh Oduro	George Mason	A10	56.8	12.1	17.6	10.9	3.9	1.4	34.5	84-161	.522	2-10	.200
1136	Sr	6-4	Josh Parrish	San Diego	WCC	68.5	4.4	10.6	13.2	1.0	1.7	40.2	57-100	.570	2-7	.286
1137	Fr	6-4	Josh Reaves	Mount St. Mary's	NEC	67.1	1.1	9.3	6.8	0.0	1.3	4.5	18-50	.360	40-106	.377
1138	Fr	6-8	Josh Smith	Stetson	ASun	43.2	11.4	19.6	7.9	2.2	1.0	33.6	38-77	.494	15-39	.385
1139	Sr	6-4	Josh Thomas	Milwaukee	Horz	73.4	3.0	12.2	12.0	1.4	1.8	22.9	103-178	.579	12-45	.267
1140	So	6-3	Josh Vazquez	Montana	BSky	61.3	0.7	12.9	10.7	0.8	2.1	27.7	19-53	.358	30-77	.390
1141	Sr	6-5	Joshua Langford	Michigan St.	B10	67.3	4.5	9.7	12.8	1.2	1.2	23.1	58-145	.400	35-102	.343
1142	So	6-7	Joshua Lusane	Campbell	BSth	51.2	7.5	25.6	24.5	4.0	1.4	24.6	55-96	.573	19-34	.559
1143	Fr	6-6	Joshua Primo	Alabama	SEC	50.9	4.7	10.5	6.5	1.3	1.3	22.6	41-82	.500	43-113	.381
1144	Jr	5-9	Joshuwan Johnson	Arkansas Pine Bluff	SWAC	74.5	1.5	9.6	24.6	0.1	2.4	41.7	42-123	.341	27-95	.284
1145	So	6-8	Josiah Allick	UMKC	Sum	63.5	6.4	20.6	9.0	1.6	1.5	32.0	79-138	.572	14-40	.350
1146	Fr	6-4	Josiah Freeman	Western Michigan	MAC	44.5	1.7	6.8	4.4	0.9	0.5	18.8	8-26	.308	23-54	.426
1147	Fr	6-3	Josiah Fulcher	Bowling Green	MAC	44.5	4.3	13.5	8.9	0.5	2.1	19.6	49-96	.510	12-42	.286
1148	Jr	6-3	Josiah Strong	Illinois St.	MVC	65.2	0.2	9.2	15.6	0.9	1.8	15.6	51-115	.443	38-103	.369
1149	Sr	6-4	Josiah Wallace	Eastern Illinois	OVC	55.3	1.1	13.5	18.7	1.3	2.1	29.5	80-177	.452	17-50	.340
1150	So	6-6	Josiah-Jordan James	Tennessee	SEC	60.8	8.9	19.3	14.7	4.4	3.2	25.4	41-86	.477	28-91	.308
1151	Sr	6-9	Josip Vrankic	Santa Clara	WCC	72.8	5.9	24.4	14.2	1.1	1.8	46.3	89-180	.494	11-49	.224
1152	So	5-11	Jovan Blacksher Jr.	Grand Canyon	WAC	86.3	2.2	10.7	29.4	0.3	2.9	23.4	68-150	.453	30-89	.337
1153	Jr	6-0	Jr. Clay	Tennessee Tech	OVC	76.0	1.9	8.0	24.8	0.5	3.0	28.3	86-165	.521	58-167	.347
1154	Fr	6-4	Jr. Ronell Giles	St. Francis PA	NEC	65.7	2.5	7.9	16.7	0.8	1.2	31.3	45-114	.395	17-52	.327
1155	Jr	6-0	Juan Felix Rodriguez	Stony Brook	AE	83.6	3.4	8.4	22.2	0.0	1.8	17.6	65-154	.422	43-119	.361
1156	Jr	6-0	Juan Munoz	Longwood	BSth	81.7	0.6	11.4	18.7	0.0	2.2	27.5	43-118	.364	71-184	.386
1157	Jr	6-9	Jubrile Belo	Montana St.	BSky	64.0	10.9	18.9	9.0	5.9	1.2	80.4	94-155	.606	0-3	.000
1158	Fr	6-6	Judson Martindale	Holy Cross	Pat	50.1	1.4	10.7	5.7	2.6	2.1	14.8	16-31	.516	20-50	.400
1159	Jr	6-6	Jules Bernard	UCLA	P12	70.6	6.0	15.8	10.4	0.6	1.0	35.4	74-158	.468	38-96	.396
1160	So	6-8	Julian Champagnie	St. John's	BE	75.1	5.3	19.8	7.9	3.2	2.4	30.0	106-224	.473	60-159	.377
1161	Fr	6-3	Julian Larry	Indiana St.	MVC	50.4	3.5	9.8	14.5	0.2	2.7	36.8	19-58	.328	10-37	.270
1162	So	6-8	Julien Wooden	James Madison	CAA	54.1	8.1	13.8	13.0	1.4	1.4	36.4	27-65	.415	15-45	.333
1163	Jr	6-3	Junior Ballard	Fresno St.	MWC	62.3	1.3	11.0	5.4	1.1	1.0	23.0	9-27	.333	37-112	.330
1164	Jr	6-6	Junior Madut	Hawaii	BW	76.5	4.3	12.3	11.5	0.7	2.2	23.9	45-90	.500	28-94	.298
1165	So	6-0	Justice Hill	Murray St.	OVC	55.5	1.4	7.7	26.0	0.4	2.1	14.6	29-76	.382	21-68	.309
1166	Jr	6-7	Justice Sueing	Ohio St.	B10	69.9	6.6	15.4	9.9	0.8	2.0	55.9	87-161	.540	22-61	.361
1167	Jr	6-6	Justin Ahrens	Ohio St.	B10	45.2	1.3	10.3	3.5	1.4	1.7	7.5	4-7	.571	54-127	.425
1168	Fr	6-7	Justin Amadi	James Madison	CAA	61.5	7.9	14.3	4.9	2.1	2.1	58.2	57-88	.648	3-3	1.000
1169	Jr	6-7	Justin Bean	Utah St.	MWC	68.1	12.3	19.6	13.9	1.4	2.6	24.6	115-205	.561	11-43	.256
1170	Jr	5-9	Justin Brookens	Western Illinois	Sum	40.4	1.5	9.6	20.2	0.0	1.0	15.6	30-74	.405	21-61	.344
1171	Sr	6-6	Justin Brown	South Florida	Amer	69.0	4.9	8.6	5.4	0.4	1.0	17.1	20-51	.392	34-95	.358
1172	So	6-6	Justin Champagnie	Pittsburgh	ACC	78.1	10.8	25.6	10.4	4.3	2.0	34.4	111-208	.534	23-74	.311
1173	Sr	6-4	Justin Edler-Davis	Cal St. Bakersfield	BW	68.0	7.0	11.4	5.8	1.0	0.9	25.1	35-83	.422	40-104	.385
1174	Sr	6-2	Justin Forrest	Appalachian St.	SB	69.7	1.6	12.3	19.9	0.5	3.1	30.6	60-148	.405	48-149	.322
1175	Sr	6-7	Justin Gorham	Houston	Amer	69.4	15.4	18.9	8.1	2.0	1.8	46.2	75-138	.543	17-48	.354
1176	Fr	6-0	Justin Hill	Longwood	BSth	61.8	2.2	16.7	25.7	0.2	1.8	32.2	79-170	.465	23-69	.333
1177	Sr	6-5	Justin Hopkins	Texas Southern	SWAC	72.5	5.2	9.2	7.6	0.3	1.6	56.7	47-100	.470	17-57	.298
1178	Sr	6-3	Justin Jaworski	Lafayette	Pat	87.4	1.2	10.2	13.7	0.0	2.4	35.2	66-129	.512	39-98	.398
1179	Jr	6-6	Justin Johnson	Southern Miss	CUSA	42.9	3.3	9.8	13.4	2.6	1.5	32.4	40-87	.460	5-18	.278
1180	Sr	6-4	Justin Kier	Georgia	SEC	77.1	1.3	11.9	12.9	0.3	2.9	30.3	41-97	.423	37-101	.366
1181	Fr	6-7	Justin Lewis	Marquette	BE	40.5	11.7	17.4	7.8	3.4	1.1	34.4	56-119	.471	7-32	.219
1182	Sr	6-3	Justin Mazzulla	Vermont	AE	67.7	5.3	11.4	10.6	2.1	1.9	47.0	35-62	.565	8-21	.381
1183	Sr	6-6	Justin McCall	Cal St. Bakersfield	BW	58.0	8.4	9.2	6.0	3.9	1.4	24.2	88-160	.550	2-5	.400
1184	Jr	6-6	Justin Minaya	South Carolina	SEC	71.8	8.0	15.3	9.9	2.7	1.2	18.8	36-65	.554	17-73	.233
1185	So	6-4	Justin Moore	Villanova	BE	81.5	1.2	14.1	17.9	1.3	1.2	19.9	80-142	.563	40-129	.310
1186	Jr	6-0	Justin Roberts	Georgia St.	SB	76.8	1.8	10.4	25.7	0.5	2.6	27.6	61-128	.477	29-93	.312
1187	Sr	5-10	Justin Roberts	Niagara	MAAC	45.5	0.9	11.8	9.6	0.0	1.2	36.3	4-17	.235	23-63	.365
1188	Sr	6-7	Justin Smith	Arkansas	SEC	69.6	11.1	13.2	10.0	2.1	2.0	31.4	155-270	.574	5-23	.217
1189	Sr	6-4	Justin Turner	Bowling Green	MAC	82.8	1.9	11.2	24.8	0.8	2.5	35.0	125-276	.453	32-107	.299
1190	So	6-3	Justin Webster	Hawaii	BW	71.0	0.7	13.5	8.0	0.0	1.4	36.0	42-74	.568	31-76	.408
1191	Jr	6-8	Justin Whatley	North Carolina Centr	MEAC	42.5	5.6	15.6	12.3	2.5	1.6	31.1	11-26	.423	8-19	.421
1192	Jr	6-3	Juston Betz	Bellarmine	ASun	65.5	4.6	10.3	14.7	0.0	2.9	32.3	22-46	.478	8-16	.500
1193	Sr	6-11	Justyn Hamilton	Kent St.	MAC	58.0	11.2	16.7	7.5	3.8	1.2	22.2	79-142	.556	0-11	.000
1194	Jr	6-7	Justyn Mutts	Virginia Tech	ACC	72.8	6.9	19.4	15.1	3.2	1.2	32.7	68-117	.581	15-45	.333
1195	Sr	6-11	Juwan Durham	Notre Dame	ACC	59.9	7.5	18.1	11.8	7.7	1.7	30.6	118-193	.611	0-3	.000
1196	Sr	6-3	K.J. Walton	Ball St.	MAC	63.0	9.1	12.6	8.9	0.7	2.4	39.3	127-231	.550	0-3	.000
1197	Jr	6-7	KC Hankton	Chattanooga	SC	40.0	3.9	21.6	5.7	1.4	2.6	21.2	33-58	.569	15-55	.273
1198	Jr	6-7	KC Ndefo	Saint Peter's	MAAC	71.9	6.3	18.7	14.0	15.3	2.8	57.1	125-235	.532	2-17	.118
1199	Jr	6-7	KJ Buffen	Mississippi	SEC	52.6	9.2	14.3	13.1	3.2	2.3	49.7	72-141	.511	7-18	.389
1200	Jr	6-3	KJ Hunt, Jr.	Morehead St.	OVC	59.7	0.7	9.6	24.4	1.8	1.5	46.1	50-107	.467	14-45	.311
1201	So	6-2	KJ Johnson	Lipscomb	ASun	58.6	2.3	9.1	14.7	0.7	1.8	44.8	52-101	.515	23-64	.359
1202	Jr	6-10	KJ Williams	Murray St.	OVC	73.6	11.3	23.8	7.4	2.2	2.2	27.8	122-207	.589	26-63	.413
1203	Fr	6-5	Kadary Richmond	Syracuse	ACC	52.4	3.5	10.0	26.0	2.8	4.5	43.9	56-118	.475	7-21	.333
1204	Fr	5-11	Kaden Metheny	Bowling Green	MAC	71.2	2.2	8.9	11.7	0.2	2.2	14.5	46-98	.469	44-143	.308
1205	Jr	6-7	Kahliel Spear	Robert Morris	Horz	56.8	9.9	16.1	10.2	6.0	2.5	37.5	63-104	.606	7-24	.292
1206	So	6-11	Kai Jones	Texas	B12	54.2	10.0	13.4	5.4	4.2	2.1	51.7	70-109	.642	13-34	.382
1207	Sr	6-7	Kaiden Rice	The Citadel	SC	88.3	2.0	11.8	5.8	0.1	0.6	16.1	55-94	.585	71-222	.320
1208	Jr	6-4	Kaleb Hunter	UNC Greensboro	SC	65.4	4.9	9.8	4.9	0.8	1.7	22.9	71-143	.497	21-75	.280
1209	So	6-0	Kaleb Thornton	Northern Illinois	MAC	54.2	2.0	11.8	23.5	0.6	2.4	23.9	27-62	.435	8-26	.308
1210	So	6-9	Kalib Boone	Oklahoma St.	B12	50.4	9.5	18.7	8.0	8.1	1.8	48.9	113-176	.642	0-0	.000
1211	So	6-5	Kalil Thomas	UMass Lowell	AE	47.4	1.1	16.2	6.0	0.8	1.6	10.9	30-52	.577	34-76	.447
1212	So	6-5	Kalil Whitehead	Chicago St.	WAC	41.9	3.7	9.9	3.1	0.7	1.1	32.1	9-18	.500	1-10	.100
1213	Sr	6-4	Kalob Ledoux	Louisiana Tech	CUSA	57.7	1.3	15.0	5.7	0.0	1.2	25.6	53-127	.417	54-127	.425
1214	Jr	6-8	Kalu Ezikpe	Old Dominion	CUSA	53.7	10.0	26.8	5.8	8.3	3.5	37.1	87-145	.600	3-14	.214
1215	Fr	6-3	Kam Farris	Robert Morris	Horz	48.3	2.2	8.3	8.1	0.0	1.1	5.9	15-29	.517	34-73	.466
1216	Fr	6-1	Kam Woods	Troy	SB	56.0	2.7	9.2	15.3	0.2	1.6	25.0	44-112	.393	29-100	.290
1217	Jr	6-7	Kam'ron Cunningham	Mississippi Valley S	SWAC	52.1	1.2	10.2	8.6	1.1	1.0	15.4	28-78	.359	36-110	.327
1218	Jr	6-3	Kamari Brown	Georgia Southern	SB	46.4	5.9	11.4	6.8	2.9	1.1	12.6	30-57	.526	23-86	.267
1219	So	6-1	Kamdyn Curfman	VMI	SC	89.9	0.6	5.6	11.3	0.0	1.0	17.6	34-64	.531	60-152	.395
1220	Sr	6-2	Kameron Langley	North Carolina A&T	MEAC	74.9	4.1	13.4	41.1	0.4	4.8	52.8	58-135	.430	9-24	.375
1221	Sr	6-5	Kameron McGusty	Miami FL	ACC	61.4	1.7	11.3	18.7	0.2	2.2	25.5	74-145	.510	24-75	.320
1222	Sr	6-2	Kamron Reaves	Florida A&M	MEAC	71.6	0.6	7.4	11.0	0.4	2.2	34.5	23-68	.338	25-74	.338
1223	So	6-4	Kane Milling	Nevada	MWC	56.2	1.7	8.8	7.8	0.5	1.2	34.7	17-44	.386	21-54	.389
1224	Sr	6-4	Kane Williams	Georgia St.	SB	75.5	1.6	10.6	23.1	0.9	2.7	45.2	53-150	.353	26-80	.325
1225	So	6-6	Kani Acree	Ball St.	MAC	48.7	3.5	15.2	12.5	0.2	1.2	26.9	17-47	.362	10-46	.217
1226	So	6-9	Kareem Reid	Gardner Webb	BSth	48.8	8.9	16.6	5.6	8.9	1.8	34.9	69-129	.535	0-0	.000
1227	So	6-6	Kareem Thompson	Oral Roberts	Sum	75.5	4.0	9.4	10.5	1.6	2.0	18.0	48-110	.436	35-90	.389
1228	Jr	6-11	Karlis Silins	Florida Atlantic	CUSA	58.4	7.1	14.5	5.3	2.6	1.0	46.8	71-110	.645	9-31	.290
1229	Fr	6-1	Kasen Harrison	Lamar	Slnd	71.5	3.2	6.7	27.5	0.1	2.6	42.7	100-210	.476	15-31	.484
1230	Fr	6-3	Kasen Jennings	Kennesaw St.	ASun	43.6	2.8	11.2	12.7	0.3	1.7	21.6	22-47	.468	10-41	.244
1231	Sr	6-6	Kashaun Hicks	Norfolk St.	MEAC	49.0	3.6	16.7	5.3	2.0	1.6	33.1	19-42	.452	37-91	.407
1232	Sr	6-7	Kassim Nicholson	UAB	CUSA	67.4	9.2	18.6	5.0	2.5	1.8	24.4	73-144	.507	4-20	.200
1233	Sr	6-7	Kayne Henry	Jacksonville St.	OVC	57.7	8.3	15.6	8.2	1.9	1.0	22.9	45-76	.592	28-77	.364
1234	Sr	6-8	Kayo Goncalves	South Alabama	SB	77.5	1.2	18.4	3.9	1.2	1.5	9.1	7-19	.368	71-189	.376
1235	So	6-3	Keaston Willis	Incarnate Word	Slnd	74.8	1.9	13.2	13.4	0.2	1.7	34.4	68-155	.439	37-98	.378
1236	Jr	6-7	Keaton Hervey	Missouri St.	MVC	66.9	3.7	15.5	1.8	1.2	0.7	51.0	29-54	.537	24-50	.480
1237	Sr	6-7	Keaton Van Soelen	Air Force	MWC	68.7	2.0	12.0	13.9	3.6	2.6	49.5	35-58	.603	14-45	.311
1238	Sr	6-3	Keaton Wallace	UTSA	CUSA	86.8	1.4	16.9	18.3	0.7	1.5	22.6	79-157	.503	49-157	.312
1239	Jr	6-6	Keegan McDowell	Liberty	ASun	52.7	1.3	15.9	10.1	0.4	0.6	2.2	29-46	.630	36-90	.400
1240	Fr	6-8	Keegan Murray	Iowa	B10	44.8	9.8	19.2	5.2	7.2	2.4	31.9	68-112	.607	16-54	.296
1241	So	6-10	Keegan Records	Colgate	Pat	56.3	12.1	20.2	9.3	4.9	0.8	38.5	63-104	.606	0-0	.000
1242	So	6-2	Keishawn Davidson	Tennessee Tech	OVC	83.1	1.6	9.8	27.0	0.6	1.8	22.4	77-148	.520	32-93	.344
1243	Sr	6-1	Keith Clemons	Loyola Chicago	MVC	59.7	0.8	6.9	10.8	0.2	2.3	34.6	32-70	.457	40-89	.449
1244	So	6-7	Keith Haymon	Northern Arizona	BSky	56.6	0.7	10.5	1.3	0.3	0.5	9.4	17-56	.304	29-93	.312
1245	Sr	6-0	Keith Smith	Cal Poly	BW	62.6	1.6	10.8	31.8	0.4	3.2	19.5	36-93	.387	12-40	.300
1246	Sr	6-5	Keith Williams	Cincinnati	Amer	68.2	6.1	11.2	21.3	2.8	2.4	42.6	88-204	.431	25-80	.313
1247	So	6-6	Keli Leaupepe	Loyola Marymount	WCC	53.1	10.9	15.4	10.4	0.5	1.3	46.2	49-90	.544	19-55	.345
1248	Sr	6-5	Kellan Grady	Davidson	A10	87.0	1.5	15.0	14.8	0.9	1.4	24.6	76-134	.567	51-142	.359
1249	Sr	6-6	Kellon Taylor	Albany	AE	79.7	5.1	16.8	12.7	0.7	1.2	44.4	63-119	.529	0-5	.000
1250	Sr	6-6	Kelton Edwards	Grambling St.	SWAC	43.4	3.3	7.3	6.6	0.8	2.1	35.2	48-102	.471	3-20	.150
1251	Fr	6-4	Ken Evans	Jackson St.	SWAC	47.4	4.2	13.5	15.6	0.0	2.8	39.3	23-74	.311	5-15	.333
1252	So	6-6	Kenan Blackshear	Florida Atlantic	CUSA	62.7	6.2	13.3	12.0	0.5	3.5	52.7	39-71	.549	19-60	.317
1253	Fr	6-10	Kenan Sarvan	Coppin St.	MEAC	51.3	1.5	12.1	5.6	1.7	1.0	8.7	8-19	.421	29-107	.271
1254	Fr	6-8	Kendal Coleman	Northwestern St.	Slnd	42.3	13.7	27.7	3.4	6.7	1.4	26.8	80-167	.479	0-1	.000
1255	Jr	5-10	Kendle Moore	Colorado St.	MWC	71.8	2.0	9.2	9.5	0.3	2.6	22.2	43-74	.581	47-133	.353
1256	Jr	5-11	Kendric Davis	SMU	Amer	86.8	1.6	11.5	46.2	0.2	2.6	35.4	89-170	.524	25-67	.373
1257	Sr	6-9	Kene Chukwuka	Pepperdine	WCC	41.1	5.4	18.0	8.0	1.6	1.2	21.6	22-43	.512	18-54	.333
1258	Sr	6-7	Kennedy Koehler	UC Davis	BW	66.8	6.8	16.9	14.5	2.8	1.2	37.8	23-53	.434	13-45	.289
1259	Fr	6-7	Kenneth Lofton, Jr.	Louisiana Tech	CUSA	57.4	12.0	23.5	14.5	3.3	2.6	60.2	143-256	.559	0-0	.000
1260	So	6-5	Kenny Foster	Wyoming	MWC	41.3	4.1	13.1	6.9	1.7	0.8	32.7	25-48	.521	26-62	.419
1261	So	6-4	Kenny Strawbridge	Alabama St.	SWAC	75.0	6.1	20.5	10.6	1.1	1.4	45.9	50-123	.407	11-47	.234
1262	Jr	6-1	Kenton Eskridge	Tennessee Martin	OVC	63.5	2.2	12.2	26.3	0.2	2.5	23.0	32-87	.368	13-39	.333
1263	Sr	6-1	Keon Clergeot	Southeastern Louisia	Slnd	72.7	2.6	9.1	15.7	0.3	1.7	79.7	67-148	.453	31-93	.333
1264	Jr	6-6	Keon Ellis	Alabama	SEC	42.3	5.3	18.1	10.3	2.5	3.4	39.5	39-65	.600	21-54	.389
1265	Fr	6-5	Keon Johnson	Tennessee	SEC	62.5	4.8	11.2	21.2	1.9	2.6	41.1	97-198	.490	13-48	.271
1266	Jr	6-6	Keondre Kennedy	UMBC	AE	61.6	3.8	15.1	16.5	2.4	1.3	21.5	49-95	.516	12-54	.222
1267	So	6-5	Keonte Kennedy	UTEP	CUSA	76.1	5.6	16.6	7.7	0.3	2.5	16.5	48-108	.444	14-62	.226
1268	Fr	6-5	Kerwin Walton	North Carolina	ACC	52.4	1.4	7.5	15.6	0.9	1.4	14.0	21-40	.525	58-138	.420
1269	So	6-5	Keshaun Saunders	Toledo	MAC	45.5	3.2	8.1	12.2	0.0	1.2	34.6	38-73	.521	30-80	.375
1270	Jr	6-7	Keshawn Justice	Santa Clara	WCC	61.8	1.0	14.0	9.5	0.9	1.3	21.7	27-61	.443	24-82	.293
1271	Jr	6-8	Kessler Edwards	Pepperdine	WCC	83.6	4.2	18.5	7.2	3.7	1.4	31.3	105-195	.538	44-115	.383
1272	Jr	6-9	Keve Aluma	Virginia Tech	ACC	75.3	10.1	21.3	15.9	5.2	1.3	44.8	98-184	.533	20-57	.351
1273	Sr	6-5	Kevin Anderson	Delaware	CAA	58.0	1.5	7.8	21.9	0.6	3.1	24.3	22-57	.386	17-46	.370
